id,track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
79,2MxNYlKFPTZvx9xeG4HQgq,I Remember,The Game,0,09Sk9o4ak6tFAwEhdzF6qN,Jesus Piece (Deluxe),1/1/2012,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.703,0.478,1,-7.44,1,0.317,0.323,0,0.215,0.0628,137.977,281813
80,0XwqQVQa5FtszANrM2Oyeo,Wonder,Gaullin,35,3WV4RqyVbmCZgqiJdKeKc7,Wonder,8/16/2018,💊ELECTRO-HOUSE-TECH💊,0AFYmoSuoMQiGGjzvBwr6u,edm,electro house,0.54,0.601,0,-8.627,1,0.192,0.0907,0.000104,0.0905,0.133,129.144,219855
81,4fwo6czG5nvOQMzhOto1ya,Lonely (with Jonas Brothers),Diplo,80,1MF23oT6lg5q47LnZ91UPy,Lonely,9/27/2019,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.738,0.717,1,-5.121,1,0.0573,0.062,0,0.205,0.5,98.047,139813
82,7o2VkCW64Gs5gTvgYNwipm,Deck the Halls / Silent Night,Whitney Houston,5,6QS6KtLRJjoGNAxtw2PVRJ,One Wish - The Holiday Album,11/18/2003,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.742,0.668,5,-5.449,0,0.129,0.178,2.07e-06,0.107,0.604,92.019,269867
83,5RBWxz4ScAPF3jxCVhB6bh,På vej (feat. Simon Jul),Benjamin Hav,46,6K6CfJ2wJRzwjXQdqtTMMt,Dit syge dyr,1/10/2020,DK rap,37i9dQZF1DXdhDukKQ88Cc,rap,hip hop,0.738,0.69,1,-5.726,1,0.106,0.0848,0,0.102,0.692,150.179,220378
84,4PshELHcjnTZQ2lBscyz8Q,Kuama,Gregor Potter,29,1oMSFyPiVmFQ6Ecp9wwskB,Kuama,1/3/2020,Brand New EDM,2dNitDEHM9FpUGEHWc7zyW,edm,progressive electro house,0.61,0.842,6,-5.108,1,0.0323,0.0117,0.131,0.144,0.278,125.05,190080
85,2AaF78iCWISMWYog5RnSi5,Preach,John Legend,67,32r4o1R9a1lK5DoVXGEC7E,Preach,2/15/2019,Electropop 2019,4Bi8VLtaSu0JILliif8lH6,pop,electropop,0.508,0.729,11,-5.712,0,0.0443,0.0681,0,0.1,0.412,91.906,236880
86,3u4RKvwDT3CKeYbjxqXEye,Dangerous,Michael Jackson,56,0oX4SealMgNXrvRDhqqOKg,Dangerous,11/13/1991,New Jack Swing | The Best 👌,3m4z6komWDtKly3Q1FvFmN,r&b,new jack swing,0.943,0.708,10,-4.686,1,0.116,0.025,2.33e-05,0.0846,0.581,112.959,417733
87,4YlTYB5nNlLfv3PVoCeYYO,Khan's bargain - Original Mix,Nebraska,23,3w7jnLoJ83J9b9Za6CwuDT,Soften the wireless EP,5/9/2016,House/Electro/Progressive/Disco/Lofi/Synthwave,42jbIN5Zj0UUPdtmqxQRKF,edm,progressive electro house,0.884,0.58,9,-9.569,1,0.0716,0.0156,0.911,0.108,0.787,120.015,329111
88,6tWKhX3wI5EDpnyBTWLX9s,Don’t Take the Whiskey from Me,Danny Boone,38,3OHLWecwSvDZHY4pGShyUI,Fish Grease,6/10/2014,Southern soul & hip hop,4xJULuV0P5PLcMe3xP8Pgj,rap,southern hip hop,0.626,0.649,7,-6.253,1,0.0265,0.0112,0,0.286,0.413,84.002,224769
89,0sVcj4tuz77RCsxGQ5XfrH,Unchained,Sôra,28,3SLvLJ5buzoDJU5dW6pV5c,Unchained,3/29/2019,RADIO POP CHARTS,6Hbd65HmEAxTJ3cHZNUz2h,latin,latin pop,0.953,0.473,7,-8.009,1,0.126,0.153,2.62e-05,0.112,0.632,120.069,209720
90,4d02u5rTUFCOdrbhIyxkcz,I Like It - Original Mix,Fin & Stanley,27,2gX4hZFyQUYJYy234GgCv6,I LIKE IT,10/31/2019,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,3QEYvCsVXZj8KuzE0bDmcI,edm,electro house,0.853,0.826,9,-8.64,1,0.206,0.0048,0.0434,0.0804,0.667,127.007,428976
91,1xOk2APOzMfBBGUpMIUgve,Misery,Cashae,27,374CtZyzh5EmwTPtgUEjJo,88:88,9/20/2019,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.879,0.414,9,-5.514,0,0.107,0.0483,0.000413,0.0808,0.721,139.992,161318
92,2eTvRNPaHrW4lRuFaPiVSp,What's Goin' On,Vigiland,45,27J8NLg3g0te9HFHSbicPz,What's Goin' On,12/14/2018,Fresh EDM | Progressive House | Electro House | Trap | Deep House | Electronic | Future House/Bass,0FCHg9zJMNNiOokh3hVcxd,edm,progressive electro house,0.797,0.724,8,-7.238,1,0.0584,0.000127,0.918,0.054,0.306,125.028,192500
93,2WXTF0qgKbczC2O8VymeLO,"A Sky Full of Stars - Live at the Royal Albert Hall, London",Coldplay,54,1hNS0RsxPTFjmKXCgmjSLS,Ghost Stories Live 2014,11/21/2014,Unplugged Hits 📣,5NTm3injIRkUMROsZr3C2O,latin,latin pop,0.467,0.765,6,-7.846,1,0.0311,0.00416,5.93e-05,0.708,0.186,125.013,278267
94,6cFZ4PLC19taNlpl9pbGMf,Somebody To Love - 2011 Mix,Queen,69,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),12/10/1976,Classic Rock Drive,37i9dQZF1DXdOEFt9ZX0dh,rock,classic rock,0.497,0.693,8,-7.024,1,0.0565,0.19,0,0.215,0.358,111.539,296493
95,4sQpNNOOXtef5Hby4caOr4,"Money, Power",Silky Signs,35,7vEpUx2s3c9XxdlPeX10KU,"Money, Power",12/13/2019,Tropical House 2020,2oivDYqm1dQK4KbwVJTaf6,latin,tropical,0.747,0.446,6,-12.188,0,0.0377,0.0915,0.000959,0.0862,0.525,121.962,188852
96,7EoSDrwBPUBeBEORrpvgko,Water,Ugly God,61,0v4EQZn8clJmIKltNv5h0Y,The Booty Tape,8/4/2017,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.816,0.245,0,-15.617,0,0.414,0.616,0.000813,0.127,0.187,140.04,138936
97,4Q6wWm1GyMweUtoz6PNvrr,Everything Looks Beautiful,Lucie Silvas,23,1VVaCcDi6CDJ86XpyGVUQ0,E.G.O.,8/24/2018,Sexy Soul 2020,5EMARioe9z9eKOeWIAC2JW,r&b,neo soul,0.393,0.44,6,-6.225,1,0.0489,0.0778,2.25e-06,0.0817,0.311,140.188,299067
98,3YC6lM7N7t2deiBsXUe500,Money Can't Buy You Love - Mo' Money/Soundtrack Version,Ralph Tresvant,0,6oZ6brjB8x3GoeSYdwJdPc,Gold,1/1/2005,1987-1997 OLD SKOOL JAMZ,0WicovBbxeB0nvQC6IfuaT,r&b,new jack swing,0.675,0.957,5,-5.358,0,0.0519,0.331,0.00434,0.35,0.798,108.142,361173
99,3YNZMYYdzaza8D2xd2ITFo,Cinderella - Retrovision Remix,Janee,42,6RxdtbdF4UVmfIql7q7w2s,Cinderella (Retrovision Remix),12/28/2018,Fresh EDM | Progressive House | Electro House | Trap | Deep House | Electronic | Future House/Bass,0FCHg9zJMNNiOokh3hVcxd,edm,progressive electro house,0.765,0.719,8,-7.283,1,0.0581,0.305,0.000468,0.17,0.458,125.988,165079
100,5dYaElq0nua2omNCimEapq,Birthday,JP Cooper,55,5VML6S956h4YfoYPooqLEi,Fifty Shades Darker (Original Motion Picture Soundtrack),2/10/2017,urban contemporary,4WiB26kw0INKwbzfb5M6Tv,r&b,urban contemporary,0.644,0.581,6,-5.677,0,0.0418,0.0314,0,0.124,0.266,99.069,201787
101,3Uop3symAjwE1isIxJyaOP,Sun Is Shining - Firebeatz Remix,Funkstar De Luxe,51,14zPM2izlAioJLeZMT1Vae,Sun Is Shining (Firebeatz Remix),1/18/2019,Big Room 2019,6SrHyxIxWfQx9ISEr6yowk,edm,big room,0.599,0.929,4,-3.817,0,0.0746,0.00339,0.00421,0.501,0.141,130.027,207346
102,7xo14jx9x5AQZtEHUY1OsA,Call That A Comeback,You Me At Six,0,4uC7zTuKQvssFjKEmLB8x3,Take Off Your Colours,2008,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.493,0.839,1,-3.269,1,0.0735,0.00183,0,0.313,0.744,156.071,207267
103,1HVKyOwoBkhseTKSYAt9Tg,Every Minute Every Day,Scorpions,2,2N4LpL3ZnDh03s0hHcqg2W,Savage Amusement (50th Anniversary Deluxe Edition),4/18/1988,This Is Scorpions,37i9dQZF1DWViGKI2U5P2K,rock,hard rock,0.488,0.911,11,-3.608,1,0.0424,0.00298,0.000114,0.0756,0.502,93.888,263320
104,6GyFP1nfCDB8lbD2bG0Hq9,Midnight City,M83,74,6EB14IXV5oyOiItGBv7mtG,"Hurry up, We're Dreaming",10/17/2011,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.507,0.729,11,-5.399,0,0.0393,0.0182,1.4e-06,0.0658,0.272,105.013,243960
105,0mYslGmbnkbxuyr0ISIYtB,Lucky,Choker,63,1NHlnn47gB3IrP9fwahcjF,Forever & A Few,2/8/2019,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,pop,dance pop,0.477,0.328,4,-8.458,1,0.0658,0.906,7.36e-06,0.262,0.283,174.143,251034
106,07QhYDCvAIdgI7kvTlJDmP,Me (Original Mix),Deorro,0,1PlIhjCP2cUoQl8bKo5m57,Me EP,9/10/2012,Gym (Melbourne Bounce/Progressive House),5BqOZpVEqRDfZScvW1QUyA,edm,progressive electro house,0.894,0.928,7,-3.003,1,0.167,0.0025,0.266,0.11,0.395,128.007,414375
107,3xv229qX6gFRYgplFCTKBl,Paparazzi - Live,Xzibit,40,2LmMWr541k3mm7ZFTngOGG,At The Speed Of Life,11/8/1996,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,0Hr2h94pKN8QAGVAgD6BsD,rap,southern hip hop,0.675,0.642,8,-10.237,0,0.351,0.856,0.0164,0.176,0.568,92.397,236307
108,1RKZvaLj3UPhGjZkaIrFm7,Que Calor (feat. J Balvin & El Alfa),Major Lazer,76,5AKSUA3pizhoVgfjW1ijVC,Que Calor (feat. J Balvin & El Alfa),9/11/2019,Latin Hip Hop & Rap Playlist 2019,6hIDPF658AhRbxr8HN7OeA,latin,latin hip hop,0.795,0.885,8,-4.13,1,0.0713,0.0375,0.00638,0.292,0.46,126.037,169998
109,5pqfPw0Pdm4U31Ys0rSPis,Pan y Mantequilla,Efecto Pasillo,0,4g1r0ZPz3wmnAZgyGa5dlx,Pan y Mantequilla,5/30/2012,Latin Pop antiguo,4BmnnqWEQAamNoVjtjrQJP,latin,latin pop,0.531,0.829,10,-5.034,1,0.0742,0.238,0,0.0808,0.901,199.905,200807
110,5yVz80kgeLcrzHLWCol2xw,Feels Like Summer,Panama Wedding,0,0ksufBffBUgNagNo0aKtRM,Parallel Play EP,1/1/2014,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.785,0.665,6,-6.137,1,0.0449,0.0302,2.65e-05,0.247,0.769,129.037,249573
111,4uQzfUUpSPtP8378Qg5aTo,Higher,Third Party,52,3Ywv495LcFurJDVIdnpNmG,TOGETHER,3/15/2019,Big Room 2019,6SrHyxIxWfQx9ISEr6yowk,edm,big room,0.472,0.881,6,-6.182,1,0.0491,0.0081,0.111,0.366,0.24,127.014,288189
112,17txou7v6Jxrwm4SGBKdBu,Her Life,Two Feet,5,1IH1Oz8jD4hyN3eg8aHdjv,First Steps,7/29/2016,Music&Other Drugs,5jROYSZSL7cO0jGAqkPx7C,pop,indie poptimism,0.74,0.415,0,-11.429,1,0.0594,0.288,0.534,0.103,0.153,89.997,168000
113,4nDgDOKfK1MFJymFNPwiDX,Damage Control,Perttu,41,2khdai3y19H6WakCEawhY3,Damage Control,12/20/2019,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.631,0.871,2,-5.796,1,0.0447,0.159,0.00073,0.0901,0.903,125.994,197634
114,4emn95gx9O3BIGelWdv5tC,Can't Explain (42nd Street Happenstance),Jill Scott,25,21JbNB7qmJoOr03sM9dMeR,Beautifully Human: Words and Sounds Vol. 2,8/31/2004,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.734,0.402,8,-9.581,1,0.0733,0.186,0,0.121,0.4,79.992,279600
115,2X2bn8tb5ogMSnHP90ANkm,Delícia Tchu Tcha Tcha,Mike Moonnight,34,7DqbGoRD0eIDMSTiXO0t7W,We Go Latin 2,4/28/2019,Latest Latin American Hits 2020,51LvliKED7oZNJR8XCiPip,latin,latin hip hop,0.826,0.927,2,-3.643,1,0.0308,0.0572,1.76e-05,0.107,0.932,130.024,254151
116,5tlyFGagMcqqpbqo2jYKU5,Rocky Mountain High,John Denver,15,26puZuYaa7mdM2Q24lBZ1s,Rocky Mountain High,1972,I didn’t know perm stood for permanent (wave),3e6gYPyrTbaB8BWgSHCt5j,rock,permanent wave,0.455,0.437,4,-11.411,1,0.0278,0.314,0,0.501,0.724,81.396,283640
117,71Y7iZlkbQU9dyflFPJDCO,FUCK IT UP,Hearts & Colors,47,4c9gVnui6Y9xyiJDXPyz3z,FUCK IT UP,10/11/2019,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.715,0.52,6,-8.321,1,0.0413,0.207,0,0.209,0.306,104.066,188221
118,22llU7nqiiVcH0UdUtB51P,Bad Habit,Whistle,5,1clCpSvzVaWli1R1ZZmyGL,Always And Forever,1990,Kenny B's Ultimate New Jack Swing Mix,7bdhfXlbfml9CuNn5c7372,r&b,new jack swing,0.72,0.566,6,-15.648,0,0.0959,0.00369,1.23e-05,0.34,0.702,109.174,272827
119,66OeFWKIn9UCNCu3nOGx5e,Te Echo De Menos,Marko Silva,63,14P6jMZR00Ny99LhkA3Jhn,Te Echo De Menos,12/6/2019,Reggaeton 2020 ☀,7xWuNevFBmwnFEg6wzdCc7,latin,reggaeton,0.756,0.816,6,-5.521,1,0.0488,0.222,0,0.0943,0.623,90.964,196483
120,5t7SHDPq9Ef7O92chdneBs,Do It Again,No Rome,46,1SaI0lheU4SO5fAzmKBYlG,Do It Again,5/24/2018,Indie Poptimism,21nxmipQe5xtXoHHPaYfnY,pop,indie poptimism,0.671,0.388,8,-8.302,1,0.0632,0.041,0.000302,0.108,0.634,158.687,173748
121,1UPv6g8BKczPfZpqztTTiT,Tu Boca,Beéle,56,6q6mwXViMOLUfxeMOmIxIo,Tu Boca,11/18/2019,Flow Selecto,37i9dQZF1DX4OjfOteYnH8,latin,reggaeton,0.829,0.605,0,-6.625,1,0.208,0.43,1.3e-05,0.0738,0.689,95.065,209558
122,5AHjRKFCVUaRClF2Oxx8Ld,Save It For A Rainy Day,Stephen Bishop,49,08zWo4xb7GZ5e3dyUOUAmm,Careless,1/1/1976,Soft Rock Drive,37i9dQZF1DX6TIU4D13lOY,rock,classic rock,0.625,0.536,8,-8.962,1,0.0354,0.572,8.03e-05,0.119,0.729,129.178,192973
123,2W5prz0WS9yWOEq3w0ZzSB,Volver a Sonreir (Version Barrio),Jerau,0,3gaDqOoph6t1EdGQqqmNEz,La Conquista,2012,Latin Pop antiguo,4BmnnqWEQAamNoVjtjrQJP,latin,latin pop,0.722,0.878,7,-5.484,1,0.0451,0.205,4.54e-06,0.101,0.454,110.006,213612
124,2GyA33q5rti5IxkMQemRDH,I Know What You Did Last Summer,Shawn Mendes,72,6sUOosXuYt0oUeczJRbedZ,Handwritten,4/14/2015,2015 songs,6UJw1egIcZVfrBmcKs5uHH,edm,pop edm,0.695,0.761,9,-4.582,0,0.0864,0.104,0,0.147,0.745,113.965,223853
125,3ycOJKN5U4l1nLPM5IYJh6,Tom Sawyer,Rush,3,67mMlxQ4xQ9PGVDR9dYu5I,Moving Pictures,2/12/1981,Hard Rock Classics 1967-1991 (Party Edition),1NIX36ZFWEtgXSbSNghoue,rock,hard rock,0.535,0.863,9,-7.937,1,0.0369,0.00126,0.0175,0.191,0.578,87.599,273893
126,7wqSzGeodspE3V6RBD5W8L,See You Again (feat. Charlie Puth),Wiz Khalifa,18,02tTjKlh9iQ5jlWYPbKLJZ,See You Again (feat. Charlie Puth),3/10/2015,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,229526
127,4knL4iPxPOZjQzTUlELGSY,Rake It Up,Yo Gotti,70,1tSsb3t0pqVVONvBJivoT9,I Still Am,10/27/2017,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.91,0.444,1,-8.126,0,0.344,0.022,0,0.137,0.53,149.953,276333
128,7HK8ucZ2YGocZBdijlhql7,Rock the Nation - Remastered,Montrose,20,6eGLvyPfn5dQ6scbvm0UCu,The Very Best Of Montrose,2000,70s Hard Rock,6pZlZ20vt3aDjIKw98aBtQ,rock,hard rock,0.445,0.96,9,-5.6,1,0.049,0.0483,0.00113,0.191,0.618,137.905,183107
129,551lELbjN8sK1Va8qB71gM,Shorty,Jerry Di,57,0cRAncYlwO8QHA4FhCOavx,Shorty,7/19/2019,Academia Reggaetón,37i9dQZF1DXd8p9XRfIfUn,latin,reggaeton,0.925,0.752,6,-4.523,0,0.153,0.0149,0,0.0706,0.743,96.966,184733
130,7tirhoEiNOaHD2RYrjt1k9,Take Care,BCX,37,50RSuihzOyuEaWACoxes8O,Take Care,4/27/2015,Chillout & Remixes 💜,4NlAd9NpIa92IjErMyAriM,pop,indie poptimism,0.805,0.637,6,-6.503,1,0.0362,0.0933,0.0015,0.133,0.577,120.033,191797
131,2Sh3g3NaqkD23mZ6Ugfrsq,"Good to Be Home (feat. Tom Misch, Loyle Carner & Rebel Kleff)",Barney Artist,53,5tbvov0fii1eMXkTYZmVdp,"Good to Be Home (feat. Tom Misch, Loyle Carner & Rebel Kleff)",10/3/2018,Indie/Jazz Poptimism,6OaTudLqBEuTyUMPxRNpZc,pop,indie poptimism,0.892,0.685,10,-4.906,0,0.072,0.301,0.000744,0.0775,0.61,95.958,263090
132,2YPw1DSWBuXtWoyUe6hr9i,Straight UP,Quadd21,23,3cNleY192BkQNylYKNnq5Y,Straight UP,2/26/2019,Top Urban Underground,4Gc9TFxlqmoe50m9Yy78ei,r&b,urban contemporary,0.715,0.386,1,-8.828,1,0.0955,0.356,0,0.109,0.214,124.863,245786
133,1iOmLEvypLACEMAuFd1kJb,Warriors,Paris Blohm,43,0GGHlKVJyWMaCuSrPWVabU,Warriors,2/6/2019,Big Room 2019,6SrHyxIxWfQx9ISEr6yowk,edm,big room,0.569,0.924,7,-3.433,0,0.074,0.00698,0.000464,0.426,0.0455,127.906,169680
134,46L8w4fxIgJFyxLZjaJE1V,Toskania,Kizo,59,7G8bUKBcyHZzaFuLYMyR5W,Toskania,9/2/2019,Trap strefa,37i9dQZF1DWY3UKS6jvnxr,rap,trap,0.713,0.686,1,-6.242,0,0.376,0.193,0,0.118,0.511,123.398,181935
135,15W8qc8Ok22EJGNwEKhiw9,GDFR (feat. Sage the Gemini & Lookas) - K Theory Remix,Flo Rida,49,6TxMjRmbOzGaGX4RzYYMcR,GDFR (feat. Sage the Gemini & Lookas) [Remixes],1/21/2015,Epic Bass Drops,49EXQVXh5k1t8SOhmUeyU7,edm,big room,0.629,0.955,5,-3.763,0,0.169,0.0228,0.000603,0.349,0.649,145.955,187960
136,03rZMTTFsdkZgdm3Z3hOwh,Mi Cura,Kevin G.,30,3e69Gz5dAhXxVJMyeEakqX,Parte de Mí,11/15/2019,Reggaeton viejito🔥,0si5tw70PIgPkY1Eva6V8f,latin,reggaeton,0.594,0.502,6,-5.915,0,0.241,0.511,0,0.137,0.223,191.968,245000
137,5YTMV11r6H8eeKuHghbBql,Te Quiero Pa´Mi,Don Omar,51,4adG4mIK7dgdrBfFyvwfyD,Te Quiero Pa´Mi,11/11/2016,latin hip hop,3nH8aytdqNeRbcRCg3dw9q,latin,latin hip hop,0.765,0.816,1,-3.99,1,0.0595,0.124,8.06e-05,0.197,0.624,89.005,212027
138,1DqLRYf1IrztVFjWUme4oC,Free but Hollow,Hidinin,35,0SBeJZtFpwKixuoa54ZMoW,Free but Hollow,7/25/2016,Indie Poptimism,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.507,0.799,6,-4.53,1,0.0377,0.00604,2.52e-05,0.15,0.616,146.038,220542
139,7aYZjL07UcAHU47UHUQ46T,Get Up,Tujamo,42,3o4modQ7pamIEjLjDryMxu,Get Up,1/18/2019,Alex Workout,7fRlDx99wBg6i45OCvxwKY,edm,progressive electro house,0.703,0.973,1,-3.494,1,0.0706,0.0132,0.834,0.0272,0.639,125.969,133333
140,5WaXMQMlQpq8pwIdaFP43L,All My Friends - Eden Prince Remix,AJ Mitchell,60,4lXBBbiEgwTzcfAkqdXJV1,All My Friends (Eden Prince Remix),5/3/2019,Pop Remix,37i9dQZF1DXcZDD7cfEKhW,pop,dance pop,0.694,0.901,1,-4.322,0,0.0948,0.0702,0,0.427,0.368,118.051,173548
141,69TENP7mK0C1Qxgi4dpsDp,Sure Boy,Rahsaan Patterson,0,6GtaYxDbmVdxM4L7FbtRPz,Love In Stereo,1/1/1999,Neo-Soul Essentials,0DIwi1dMI59NItQtiNcevy,r&b,neo soul,0.687,0.614,4,-6.272,0,0.226,0.0139,5.78e-06,0.114,0.414,191.934,238533
142,7gHtm3BUJgbET8Vmit2lu6,Return of the Mack - C&J Extended Mix,Mark Morrison,49,4NuVgsVrUGNzPvfXjEWFtw,Return Of The Mack (/Trippin'),1997,R&B 80's/90's/00's,2Ey63yNQeC9Yto7JwX9BGJ,r&b,new jack swing,0.762,0.802,0,-7.363,1,0.0892,0.00723,1.01e-05,0.313,0.413,95.426,441507
143,1BZm0t49YEhM8xbTINoQKp,Tha Shiznit,Snoop Dogg,58,7f9KDGqY7X2VLBM5aA66KM,Doggystyle,1993,90s Hiphop / Gangsta Rap,5yGuoOwRQF3o8NVRRlvCj7,rap,gangster rap,0.769,0.691,4,-4.59,0,0.0563,0.00197,0,0.298,0.681,96.792,280600
144,00YeYHw6zhoy1y7EPTgIkj,Shine - Kygo Remix,Benjamin Francis Leftwich,48,6tUKtq2hrHaWVs5Qokzc1P,Shine (Kygo Remix),1/1/2014,Chillout & Remixes 💜,4NlAd9NpIa92IjErMyAriM,pop,indie poptimism,0.703,0.599,4,-8.687,1,0.138,0.402,0.000572,0.243,0.312,112.017,280640
145,4TCG827sk5fDEmUvcQlStk,Goddamn (feat. A Boogie wit da Hoodie),Tyga,69,6hHIX3lfGKnZ2ji41YZMVV,Legendary,6/7/2019,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.951,0.573,0,-6.002,0,0.227,0.0667,0,0.119,0.42,105.052,211040
146,5Fla3zyOCcIRqrDoKLU0DP,Let You Love Me,Rita Ora,72,6Vn8F3hERVHYYz5RfKmsAN,Phoenix (Deluxe Edition),11/23/2018,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.475,0.846,10,-3.344,1,0.283,0.275,0,0.0824,0.451,96.036,191120
147,5WrEilrRI5cIW0DxMvQYPZ,Jopping,SuperM,75,1C1qYeSC9RdgbrKXpZCTSJ,SuperM - The 1st Mini Album,10/4/2019,K-Party Dance Mix,37i9dQZF1DX4RDXswvP6Mj,pop,dance pop,0.74,0.835,10,-3.425,0,0.0839,0.0139,0,0.857,0.535,123.024,251293
148,7bf1epka4dxVC6JOa5QGBC,Dahab,AK Ausserkontrolle,42,6GYCFK7OD4XiJhUTTnGU8Z,A.S.S.N.,5/5/2017,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.831,0.732,10,-4.972,0,0.341,0.118,0,0.0942,0.474,141.833,140600
149,1pRHr9MgzOtBItiobdyXAS,Whenever,JSTEF,41,5tGddg7gvNmpnmPjOYAnma,Whenever,12/6/2019,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,3QEYvCsVXZj8KuzE0bDmcI,edm,electro house,0.376,0.643,7,-10.059,0,0.0514,0.00746,0.00437,0.372,0.416,157.679,212509
150,3NgDulHteTVdF026IxY5bW,RX,Don Omar,49,3F41BssbVvfFnh6DdDODeO,Meet The Orphans,1/1/2010,REGGAETON VIEJO,31hG19URdBvLEpQWKFYfdD,latin,reggaeton,0.7,0.869,11,-4.452,0,0.284,0.109,0,0.13,0.907,180.124,225013
151,0WMGutPnFFHAsLekvKa9vd,Who We Are - Jacked Mix,The Smen,26,58wAaav2OxKE9hRAMsvcXH,Who We Are (Jacked Mix),6/15/2018,💊ELECTRO-HOUSE-TECH💊,0AFYmoSuoMQiGGjzvBwr6u,edm,electro house,0.579,0.811,1,-7.914,1,0.293,0.000184,0.71,0.349,0.161,127.105,215925
152,6ABQcgTtAPCUyMkVwdRNJo,placeholder,Hand Habits,50,7y3l8rXPVyAspEngY1Beev,placeholder,3/1/2019,Ultimate Indie Presents... Best Tracks of 2019,37i9dQZF1DWTc5QDlvD7t0,r&b,hip pop,0.493,0.414,6,-9.372,0,0.0258,0.0319,0.00134,0.0878,0.426,133.65,230007
153,6LcauUZjF1eXQrgqMUecHX,Ayy Macarena,Tyga,91,3Cse4lihKX7ww99QnZGQAh,Ayy Macarena,11/13/2019,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,r&b,hip pop,0.816,0.63,2,-5.568,1,0.226,0.133,0,0.0692,0.715,96.493,131607
154,4DBKiDC6keXW8a4deVQ0Qs,Wake Up,Fetty Wap,0,4U5YVUYYsvAItcksjYMtHg,Wake Up,4/22/2016,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.647,0.673,5,-5.992,1,0.176,0.172,0,0.223,0.527,179.971,224000
155,5Vl942khIH8hhWQRT6dBMn,Be Mine,DeejaVu,21,6ZrMfaZQb7dulvPPpnrcQj,Be Mine,11/22/2019,Bounce United,08QTrfsYYouffgnPjmllAQ,edm,big room,0.649,0.811,4,-8.166,0,0.254,0.0857,0.00739,0.519,0.265,128.052,157597
156,6mAN61JH0dzyZpWslS11jy,Fantasias,Rauw Alejandro,92,1Flcx9eDuv7pTGM9nJBmGL,Fantasias,8/29/2019,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin hip hop,0.879,0.703,1,-4.219,1,0.0701,0.143,0,0.0569,0.788,94.004,199711
157,5OU2RLatJbkSdqbQy2fMna,Born On The Bayou,Creedence Clearwater Revival,0,6Zu0cf1w48ezk0JBcCnrQC,Chronicle: Vol. 2,1976,70's Classic Rock,76lrxCrKrGDkDDf3SVPnl3,rock,classic rock,0.675,0.571,9,-8.984,1,0.0384,0.0585,0.0923,0.11,0.558,117.249,315360
